year,month,day,hour,minute,AM/PM,location,type,gender,lat,lon,node_1,node_2
2020,9,21,1,43,PM,"2468 Washington St., Canton",OPERATOR,M,42.1990071,-71.1209689,64716197,64719361
2020,9,19,12,50,AM,"I-95 NORTH, MM 75.1, Boxford",PASSENGER,F,42.6798764,-70.9757051,73635717,73614406
2020,9,17,5,27,PM,"American Legion Hwy. + Clare Ave., Boston",OPERATOR,M,42.2725747,-71.119064,61362712,61376949
2020,9,17,8,1,AM,"Lancaster St. + Graham St., Leominster",PASSENGER,F,42.5208038,-71.7552117,64616790,64617855
2020,9,16,5,37,AM,"66 E. Stahl Rd., Sheffield",OPERATOR,F,42.061269,-73.3253359,75242101,75271286
2020,9,13,2,15,AM,"469 State Rd., Westport",PASSENGER,F,41.6646672,-71.09163010000002,72967821,72918326
2020,9,12,10,4,AM,"Amesbury Rd. + Brandy Brow Rd., Haverhill",BICYCLIST,M,42.81830739999999,-71.02457199999999,330288337,330306677
2020,9,11,9,59,AM,"Kingman St., Lakeville",OPERATOR,F,41.83714,-70.990595,63819433,63821677
2020,9,9,4,35,PM,"SR-79 SOUTH, Fall River",MOTORCYCLE: OPERATOR,M,41.7362162,-71.1292941,67242595,67269512
2020,9,6,10,7,PM,"Sandwich Rd + Cranberry Hwy., Bourne",MOTORCYCLE: OPERATOR,F,41.7701669,-70.52865109999999,73928761,74105320
2020,9,6,4,59,PM,"1st St. + E St., Boston",MOTORCYCLE: OPERATOR,M,42.3397098,-71.047069,61344394,61395601
2020,9,2,5,5,PM,"SR-24 NORTH, Taunton",OPERATOR,M,50.800602,-3.897245,70012545,70046324
2020,9,2,12,5,PM,"US-44 + Wilmarth Bridge Rd., Rehoboth",OPERATOR,F,41.8373599,-71.2779786,73508907,73510179
2020,9,1,3,7,PM,"N. Westfield St. + Yale Ave., Agawam",MOTORCYCLE: OPERATOR,M,42.074048,-72.6784964,65418583,65476681
2020,9,1,12,58,PM,"19 Water St., Newburyport",PEDESTRIAN,M,42.8119811,-70.8685156,67382448,67383015
2020,9,1,4,26,AM,"I-290 WEST, MM 10.4, Shrewsbury",OPERATOR,F,42.3165241,-71.7261994,71445782,71406629
2020,9,1,12,41,AM,"128 County Rd., Freetown",PEDESTRIAN,M,41.7666121,-70.9523655,1069006679,2530277338
2020,8,31,11,28,PM,"Castle St. + Sumner Ave., Springfield",MOTORCYCLE: OPERATOR,M,42.0894515,-72.5409951,70092040,70250796
2020,8,30,1,36,PM,"107 Adamsdale Rd., North Attleborough",PEDESTRIAN,M,41.9226787,-71.3728726,68541022,68569417
2020,8,30,12,17,PM,"374 New Ashford Rd. - SR-7, MM 46.5, Williamstown",MOTORCYCLE: OPERATOR,M,42.6510296,-73.2372951,73754272,3931130514
2020,8,28,3,42,PM,"SR-24 SOUTH, EXIT 13A, Raynham",MOTORCYCLE: OPERATOR,M,41.934171,-71.0257121,73328823,73274203
2020,8,28,4,7,AM,"47 Hooper St., Worcester",PEDESTRIAN,M,42.2759444,-71.78893699999999,74500130,74507907
2020,8,27,1,36,PM,"415 Main St., Easton",OPERATOR,F,42.0682845,-71.0769801,66328194,66358276
2020,8,25,10,55,PM,"Huttleson Ave. WEST, Alden Rd., Fairhaven",PEDESTRIAN,M,41.6427102,-70.8747464,67069688,67092196
2020,8,25,3,36,PM,"Old Bass River Rd. + SR-6 Overpass, Dennis",OPERATOR,M,41.691945,-70.1596507,66182929,66211942
2020,8,23,3,8,AM,"Reynolds Memorial Hwy. (SR-27), Brockton",PASSENGER,F,42.0887281,-71.0466632,64235291,3556570240
2020,8,23,3,8,AM,"Reynolds Memorial Hwy. (SR-27), Brockton",OPERATOR,F,42.0887281,-71.0466632,64235291,3556570240
2020,8,22,7,10,PM,"I-93 NORTH, EXIT 14, Boston",OPERATOR,F,42.3141189,-71.0515489,61371753,2251836593
2020,8,22,3,1,AM,"I-91 NORTH, near Lower Westfield Rd., Holyoke",OPERATOR,M,42.1747517,-72.6388372,62938256,62966153
2020,8,22,2,45,AM,"69 Main St., Millbury",MOTORCYCLE: OPERATOR,M,42.1955635,-71.7631784,67323937,67346293
2020,8,21,7,15,AM,"SR-24 SOUTH, Brockton",OPERATOR,M,42.0847834,-71.0617189,64280453,64096279
2020,8,19,10,28,PM,"87 Tom Nevers Rd., Nantucket",OPERATOR,M,41.2438975,-69.99865129999999,67840187,68130625
2020,8,18,10,29,AM,"Forsyth Way + Hemenway St., Boston",OPERATOR,F,42.33953289999999,-71.0925587,61355637,61475304
2020,8,18,10,0,AM,"1401 Massachusetts Ave,, Cambridge",BICYCLIST,M,42.3736251,-71.1184731,61329088,61329051
2020,8,18,2,45,AM,"I-495 SOUTH, MM 68.2, Bolton",OPERATOR,M,42.4407089,-71.5883125,5286185831,74901540
2020,8,17,11,51,PM,"827 Belmont St., Brockton",PEDESTRIAN,M,42.0675392,-71.0515747,64113013,64156745
2020,8,15,11,28,PM,"1944 Dorchester Ave., Boston",PEDESTRIAN,M,42.2838112,-71.0646232,61349536,61354295
2020,8,15,1,35,PM,"Quincy Shore Dr. + W. Elm Ave., Quincy",PEDESTRIAN,M,42.2771509,-71.01107089999999,73063764,73084256
2020,8,14,10,51,PM,"SR-2 EAST, west of EXIT 37, Lancaster",OPERATOR,M,42.518074,-71.679419,63935319,63983436
2020,8,13,10,44,AM,"Main St. + Thoreau St., Concord",PEDESTRIAN,F,42.4586625,-71.3590165,65221216,65278360
2020,8,11,8,52,PM,"680 Centre St., Brockton",PEDESTRIAN,F,42.0877929,-70.99136539999999,64042975,64307120
2020,8,11,12,27,AM,"82 Wood Ave., Boston",MOTORCYCLE: OPERATOR,M,42.271899,-71.11028,61351279,61486837
2020,8,10,9,37,PM,"South Main St. + Middle St., Fall River",MOTORCYCLE: OPERATOR,M,41.6934564,-71.16448720000001,67156559,67245151
2020,8,9,3,11,PM,"I-90 EAST, MM 105, Hopkinton",PEDESTRIAN,F,42.2540062,-71.5824088,63162222,63121587
2020,8,8,3,26,PM,"I-95 NORTH, near EXIT 9, Sharon",OPERATOR,M,42.1095898,-71.2308492,75217304,75220270
2020,8,8,3,22,AM,"I-195 EAST, east of RI line, Seekonk",OPERATOR,M,41.808434,-71.3369972,75151638,75186879
2020,8,6,2,50,PM,"SR-2 EAST, near Sudbury Rd., Concord",OPERATOR,F,42.440692,-71.368687,65216672,65217250
2020,8,6,6,10,AM,"I-95 NORTH, MM 20.8, Walpole",OPERATOR,M,36.8779954,-77.4037357,67803880,67804321
2020,8,4,9,26,PM,"Graniteville Rd. + School St., Chelmsford",OPERATOR,M,42.612803,-71.39778299999999,65183816,65246966
2020,8,3,7,11,AM,"23 Thompson Rd., Webster",PEDESTRIAN,M,42.058128,-71.8631685,70341768,70371676
2020,8,2,9,23,AM,"701 Bedford St., Fall River",PEDESTRIAN,F,41.699378,-71.1427791,67228884,67257920
2020,8,2,12,21,AM,"330 Truman Parkway, Milton",MOTORCYCLE: OPERATOR,M,42.2596136,-71.1066376,67448068,61367182
2020,8,1,3,23,PM,"123 Lanesborough Rd., Cheshire",MOTORCYCLE: OPERATOR,M,42.5565872,-73.1713077,65287629,65306160
2020,7,31,12,19,AM,"Suffield St. at SR-57 Overpass, Agawam",MOTORCYCLE: OPERATOR,M,42.0610269,-72.6322204,65368601,65406626
2020,7,29,11,47,AM,"Oak St. Ext. + North Pearl St., Brockton",OPERATOR,F,42.0997169,-71.06650619999999,64252019,64084438
2020,7,29,4,25,AM,"563 Montgomery Rd., Westfield",MOTORCYCLE: OPERATOR,M,42.1733809,-72.77706409999999,71793733,71854388
2020,7,27,5,25,PM,"2324 Turnpike St., North Andover",OPERATOR,F,42.6244562,-71.05715889999999,68452846,68465972
2020,7,26,1,31,AM,"Allen St. + Ramblewood Dr., Springfield",MOTORCYCLE: OPERATOR,M,42.0931795,-72.50412349999999,70030931,70254567
2020,7,25,11,18,PM,"47 Dascomb Rd., Andover",OPERATOR,M,42.6353193,-71.16539089999999,67991018,68004747
2020,7,25,5,34,PM,"A St. + West Broadway, Boston",MOTORCYCLE: OPERATOR,M,42.3453324,-71.0524214,61353653,61377555
2020,7,25,3,46,PM,"Chester Rd. WEST, MM 33, Becket",MOTORCYCLE: OPERATOR,M,42.268379,-73.026613,70621314,70756867
2020,7,24,6,27,PM,"109 Chief Justice Cushing Hwy., Scituate",BICYCLIST,M,42.1681493,-70.74519819999999,75077442,75108956
2020,7,24,11,50,AM,"12 Swifts Beach Rd., Wareham",PASSENGER,F,41.7538596,-70.7314131,69688558,69835647
2020,7,23,11,14,PM,"87 Old Main St., Yarmouth",OPERATOR,M,41.658466,-70.198279,75053550,75137793
2020,7,23,8,23,PM,"146 Lincoln St., Worcester",MOTORCYCLE: OPERATOR,M,42.2786146,-71.7943617,74704135,74739780
2020,7,23,11,36,AM,"109 Rhode Island Rd., Lakeville",OPERATOR,M,41.875173,-70.9461815,63823973,63853754
2020,7,19,9,32,AM,"US-3 NORTH, prior to EXIT 12, Pembroke",PASSENGER,F,42.093157,-70.792541,70872106,70938180
2020,7,19,3,23,AM,"Mansion Dr. + Andover St., Lowell",OPERATOR,M,42.6422506,-71.29366929999999,64911506,64913896
2020,7,18,8,32,PM,"370 Quicy Ave., Quincy",PEDESTRIAN,M,42.2397026,-70.98452979999999,746861558,73123907
2020,7,18,6,28,PM,"State St. + Blunt Park Rd., Springfield",MOTORCYCLE: OPERATOR,M,42.118581,-72.54716839999999,70042036,70264247
2020,7,18,5,1,PM,"SR-2 - Mohawk Trail, North Adams",MOTORCYCLE: PASSENGER,F,42.5612501,-72.278703,69870579,4222632961
2020,7,16,8,50,PM,"671 State Rd., Dartmouth",PEDESTRIAN,M,41.6395063,-71.02128019999999,65664029,65683409
2020,7,13,6,49,PM,"70 Bridge Rd., Salisbury",OPERATOR,M,42.8319558,-70.86334719999999,74601893,74602463
2020,7,12,2,9,PM,"Pond St. + Lake Ave., Georgetown",MOTORCYCLE: OPERATOR,M,42.7329178,-70.9904801,61662219,61667641
2020,7,11,2,55,PM,"I-495 NORTH, MM 89.2, Chelmsford",OPERATOR,M,42.6003732,-71.3607998,65166860,65199498
2020,7,11,6,35,AM,"161 Dewey Ave., Pittsfield",OPERATOR,M,42.4548456,-73.2608253,71553943,71575754
2020,7,11,4,25,AM,"I-90 WEST, MM 90.4, Auburn",OPERATOR,M,42.1948571,-71.8467673,67364520,66732168
2020,7,11,12,20,AM,"6th St. + Walnut St., Chelsea",PEDESTRIAN,M,42.3917638,-71.0328284,61356856,61358168
2020,7,10,8,57,PM,"SR-25 EAST, west of MM 0.4, Wareham",PEDESTRIAN,F,41.7614511,-70.71973419999999,69606895,69725776
2020,7,7,10,30,PM,"I-93 NORTH, prior to EXIT 39, Wilmington",OPERATOR,F,43.2897137,-71.5707282,194971543,194971559
2020,7,7,1,50,PM,"West St. + Cherry St., Wrentham",MOTORCYCLE: OPERATOR,M,42.0389823,-71.3752184,74948275,74986204
2020,7,6,3,10,PM,"I-90 WEST, MM 39.6, Westfield",OPERATOR,M,42.1557436,-72.7745729,71793243,73560837
2020,7,4,1,8,PM,"237 Geneva Ave., Boston",MOTORCYCLE: OPERATOR,M,42.3045327,-71.07338419999999,61355842,61357675
2020,7,4,11,13,AM,"West Main St.+ Sutton Rd., Millbury",PASSENGER,M,42.1758022,-71.7747105,67324762,67335144
2020,7,3,4,45,AM,"465 School St., Lowell",PASSENGER,F,42.6378304,-71.32504349999999,64870514,64883507
2020,7,2,3,2,PM,"989 Williams St., Pittsfield",OPERATOR,M,42.4310494,-73.2031556,71531006,71637583
2020,6,30,2,16,PM,"900 Rockdale Ave., New Bedford",OPERATOR,M,41.63907529999999,-70.9494993,66924600,66943386
2020,6,29,11,28,PM,"333 Lynnway, Lynn",PEDESTRIAN,M,42.457932,-70.9500614,65253920,65217671
2020,6,29,3,49,PM,"SR-1A SOUTH (300 block), Lynn",PEDESTRIAN,M,42.463904,-70.936493,65224701,65231219
2020,6,29,5,33,AM,"I-495 NORTH, EXIT 51B, Haverhill",OPERATOR,M,42.8044377,-71.06459,330319515,330291993
2020,6,28,9,43,PM,"Princeton Blvd. + Wood St., Lowell",MOTORCYCLE: OPERATOR,M,42.6328642,-71.3553432,64839667,64926336
2020,6,27,6,33,PM,"Page Blvd. + Brookdale Dr., Springfield",OPERATOR,F,42.14965189999999,-72.52424529999999,70097356,70184184
2020,6,26,7,45,PM,"I-290 EAST + I-190, Worcester",OPERATOR,M,42.2609917,-71.7933862,74519106,74689087
2020,6,26,12,58,PM,"1000 Southern Artery, Quincy",PEDESTRIAN,F,42.2426501,-70.98296049999999,73135462,1451476291
2020,6,26,11,35,AM,"I-93 NORTH, ramp to SR-24 SOUTH, Randolph",MOTORCYCLE: OPERATOR,M,42.202624,-71.078543,73192456,73161627
2020,6,25,11,57,PM,"193 Granby Rd. + SR-189, Granville",OPERATOR,M,42.0542931,-72.8578481,61731537,61732211
2020,6,25,11,7,PM,"300 Jefferson Ave., Salem",OPERATOR,M,42.5031038,-70.9002984,74530476,74541071
2020,6,24,8,25,PM,"I-93 NORTH, EXIT 9, Quincy",PEDESTRIAN,M,42.2597656,-71.0424801,67422035,67444356
2020,6,23,11,10,PM,"495 SOUTH, near EXIT 8, Raynham",MOTORCYCLE: OPERATOR,M,41.9487077,-71.0731162,73243818,73304349
2020,6,22,6,48,PM,"272 Lockhouse Rd., Westfield",MOTORCYCLE: OPERATOR,M,42.1556495,-72.74645149999999,71800932,71837601
2020,6,22,11,23,AM,"US-20 WEST, 425 Worcester Rd., Charlton",OPERATOR,M,42.153368,-71.9195,65044233,65045267
2020,6,20,3,40,AM,"1916 Bay St., Taunton",OPERATOR,F,41.9565651,-71.11693029999999,69053731,470201310
2020,6,20,12,49,AM,"878 Grattan St., Chicopee",PASSENGER,M,42.1789138,-72.6028328,64775030,64747577
2020,6,19,9,53,PM,"Lumae St. + Sunrise Terr., Springfield",OPERATOR,M,42.1223295,-72.505152,70058160,70073697
2020,6,14,6,32,PM,"Cold Spring Rd. + Graniteville Rd., Westford",OPERATOR,F,42.5882699,-71.4535081,1514719556,1514719561
2020,6,14,6,25,PM,"414 Main Rd., Montgomery",MOTORCYCLE: PASSENGER,F,42.2387463,-72.8467723,67781274,67786579
2020,6,13,5,49,AM,"419 Mountain Rd., Wilbraham",OPERATOR,M,42.1359793,-72.4116438,73452940,73457131
2020,6,12,11,9,PM,"Cranberry Hwy. + Red Brook Rd., Wareham",MOTORCYCLE: OPERATOR,M,41.7559728,-70.642217,69590934,69861392
2020,6,12,7,26,PM,"Eastern Ave. + Elvir St., Lynn",MOTORCYCLE: OPERATOR,M,42.48188100000001,-70.937207,65228534,65239691
2020,6,10,1,0,PM,"SR-2 WEST, MM 97.2, Fitchburg",OPERATOR,F,42.5474835,-71.8078684,67602946,64612977
2020,6,10,7,52,AM,"Mayfair Rd. + Old Bass River Rd., Dennis",OPERATOR,M,41.704545,-70.16327799999999,66145253,66219648
2020,6,10,7,40,AM,"320 Quincy Ave., Quincy",PEDESTRIAN,M,42.2406031,-70.9873951,73072863,73123907
2020,6,9,4,49,PM,"529 Eastern Ave., Malden",MOTORCYCLE: OPERATOR,M,42.4288296,-71.05456649999999,65335724,65354648
2020,6,9,7,33,AM,"Cummins Hwy. + Richmere Rd., Boston",BICYCLIST,M,42.2705049,-71.1006032,2217981107,2217981086
2020,6,7,3,51,PM,"55 Oak St., Norton",PASSENGER,F,41.96257850000001,-71.2165837,69295983,69308364
2020,6,7,3,11,PM,"131 East Brimfield Holland Rd., Brimfield",MOTORCYCLE: OPERATOR,M,42.0917056,-72.1498278,62838334,63941557
2020,6,6,7,31,AM,"Centre St. + I-391 NORTH ramp, Chicopee",OPERATOR,M,42.1625569,-72.611435,64807008,488980762
2020,6,6,6,26,AM,"I-495 NORTH, MM 104.6, Methuen",OPERATOR,F,42.7301742,-71.1396206,66809326,66871415
2020,6,6,12,32,AM,"676 Walnut St., Lynn",PASSENGER,F,42.4743119,-70.99436039999999,65213448,74926488
2020,6,5,7,39,PM,"1860 Westover Rd., Chicopee",OPERATOR,M,42.1834299,-72.5661902,64736567,64749133
2020,6,2,7,42,PM,"916 West St., Amherst",OPERATOR,M,42.3254708,-72.5239721,66683564,66596566
2020,6,2,7,42,PM,"916 West St., Amherst",PASSENGER,M,42.3254708,-72.5239721,66683564,66596566
2020,6,1,10,36,AM,"615 Homestead Ave., Holyoke",OPERATOR,M,42.1863524,-72.6511962,62951825,62972061
2020,5,29,10,41,PM,"1506 Broadway, Haverhill",OPERATOR,M,42.7872837,-71.17148639999999,66864961,330326150
2020,5,25,9,15,PM,"Lakeview Ave. + Ottawa St., Lowell",OPERATOR,M,42.6613998,-71.3177061,64834432,64835796
2020,5,22,4,18,PM,"I-495 NORTH, Salisbury",MOTORCYCLE: OPERATOR,M,42.1567654,-71.4890299,67162836,67165765
2020,5,21,6,30,PM,"1225 Pawtucket Blvd., Lowell",PEDESTRIAN,M,42.6435314,-71.3755844,64852059,64888069
2020,5,21,6,30,PM,"1225 Pawtucket Blvd., Lowell",PEDESTRIAN,F,42.6435314,-71.3755844,64852059,64888069
2020,5,19,12,20,PM,"427 Second St., Fall River",PASSENGER,F,41.6967358,-71.1583612,67146146,67156552
2020,5,19,12,20,PM,"427 Second St., Fall River",OPERATOR,F,41.6967358,-71.1583612,67146146,67156552
2020,5,17,3,58,PM,"140 SR-28, Dennis",MOTORCYCLE: OPERATOR,M,41.6645865,-70.175234,66138235,66180126
2020,5,17,12,16,PM,"270 Windigo Rd. SOUTH, Windsor",OTHER,M,41.8489872,-72.57175509999999,178375179,4006339879
2020,5,16,6,54,PM,"316 Nahant Rd., Nahant",OPERATOR,M,42.4247987,-70.9154306,61336300,61337510
2020,5,15,4,14,PM,"64 Andover St. (SR-114), Danvers",OPERATOR,M,42.551267,-70.9587202,65519094,65558924
2020,5,14,9,17,PM,"SR-28 NORTH - Fellsway West, Medford",MOTORCYCLE: OPERATOR,M,42.4232203,-71.0871121,65338848,65363613
2020,5,13,4,18,PM,"500 Riverdale St., West Springfield",MOTORCYCLE: OPERATOR,M,42.119668,-72.6264817,71343116,71305920
2020,5,13,9,20,AM,"I-90 + INTERCHANGE EXIT 10A, Millbury",OPERATOR,M,42.2121713,-71.7772741,67338099,67318722
2020,5,12,11,9,PM,"34 Billerica Ave., Billerica",OPERATOR,M,42.5965126,-71.28145839999999,70785400,70816953
2020,5,10,8,4,PM,"South Washington St. + Calvin Rd., North Attleborough",PASSENGER,F,41.970754,-71.3375729,68559409,68614109
2020,5,7,4,42,AM,"227 Springfield St., Springfield",OPERATOR,M,42.1267354,-72.6004943,70010131,70301043
2020,5,5,6,30,PM,"Mass Ave. + Appleton St., Arlington",BICYCLIST,M,42.4236091,-71.1760652,61689711,61695778
2020,5,2,4,15,PM,"500 Northfield Rd., Warwick",MOTORCYCLE: OPERATOR,M,42.694937,-72.3725568,70097762,70141111
2020,5,2,3,53,PM,"Bedford St. (SR-105), Lakeville",MOTORCYCLE: OPERATOR,M,41.78703,-70.909482,63836870,73969706
2020,5,2,3,47,PM,"SR-2, MM 22.7, Florida",MOTORCYCLE: OPERATOR,F,30.9510605,-85.730841,67803880,67804321
2020,5,2,11,58,AM,"I-93 NORTH, south of EXIT 43, Andover",OPERATOR,M,42.6578153,-71.191265,68021299,67987074
2020,4,29,6,52,AM,"SR-109 EAST, 1/4 mile EAST of Dover Rd., Millis",OPERATOR,M,42.1669661,-71.351738,67374101,67389959
2020,4,26,1,47,PM,"539 Bay Rd., Easton",OPERATOR,M,42.0020925,-71.12159559999999,66407413,3319082122
2020,4,25,4,14,PM,"187 Long Plain Rd. + SR-63, Leverett",MOTORCYCLE: OPERATOR,M,42.4543476,-72.5227218,64632745,64637788
2020,4,25,2,25,PM,"US-7, Stockbridge Rd., Great Barrington",MOTORCYCLE: OPERATOR,M,42.2549557,-73.32886529999999,61739579,70494071
2020,4,22,7,31,PM,"SR-9 WEST, Wellesley",PASSENGER,M,42.3108933,-71.279659,70503054,70435697
2020,4,22,7,31,PM,"SR-9 WEST, Wellesley",OPERATOR,M,42.3108933,-71.279659,70503054,70435697
2020,4,22,9,10,AM,"Mass Ave. + Harrison Ave., Boston",BICYCLIST,M,42.3350078,-71.07506400000001,61351181,61422331
2020,4,20,6,9,PM,"1092 Granby Rd., Chicopee",OPERATOR,F,42.1727046,-72.5891745,64800359,64802520
2020,4,19,11,26,PM,"195 Dedham St., Dover",OPERATOR,M,42.2523043,-71.2588138,66392382,66406945
2020,4,18,8,40,PM,"I-495 SOUTH, north of EXIT 22, Westborough",OPERATOR,F,42.2647739,-71.5635897,63085049,63065966
2020,4,18,8,40,PM,"I-495 SOUTH, north of EXIT 22, Westborough",OPERATOR,M,42.2647739,-71.5635897,63085049,63065966
2020,4,18,7,9,PM,"I-195 EAST, MM 2.3, Seekonk",OPERATOR,M,41.794688,-71.3152291,75184737,68868362
2020,4,18,5,36,PM,"Commercial St. + Charles St., Malden",PEDESTRIAN,F,42.423378,-71.07471,65344809,65361261
2020,4,18,2,33,PM,"123 SR-41 NORTH, Richmond",OPERATOR,M,37.9588126,-122.3674713,66878945,67820126
2020,4,16,12,5,AM,"154 Clay Pond Rd., Bourne",OPERATOR,M,41.7163228,-70.59007609999999,73970709,74108698
2020,4,14,4,35,PM,"118 Commercial St., Braintree",OPERATOR,F,42.2209161,-70.9726013,330135506,5523306597
2020,4,13,6,9,PM,"I-95 SOUTH, north of EXIT 26, Waltham",PASSENGER,M,42.3887296,-71.2620994,453429163,69241114
2020,4,12,6,1,AM,"740 Broadway, SR- 99, Melrose",OPERATOR,M,40.729798,-73.9926904,67803880,67804321
2020,4,12,2,10,AM,"134 Cross Rd., Dracut",OPERATOR,F,42.6882229,-71.3176033,66430348,66484783
2020,4,11,11,36,AM,"Ashley Blvd. + Wood St., New Bedford",MOTORCYCLE: OPERATOR,M,41.6787651,-70.9333688,66916842,66954965
2020,4,10,10,36,PM,"I-91 SOUTH, MM 21.8, Northampton",OPERATOR,M,42.3331627,-72.6215394,68725966,68920507
2020,4,9,5,18,PM,"888 Sumner Ave., Springfield",OPERATOR,M,42.0890159,-72.5448354,70124765,70200122
2020,4,9,12,50,PM,"520 Greenville Rd., Townsend",PASSENGER,M,42.6987227,-71.7650886,69576281,69591738
2020,4,9,12,50,PM,"520 Greenville Rd., Townsend",OPERATOR,M,42.6987227,-71.7650886,69576281,69591738
2020,4,8,9,31,PM,"227 N. Main St. + Washington St., Leominster",PEDESTRIAN,M,42.5397802,-71.7594447,64606717,64621322
2020,4,7,9,44,AM,"I-95 NORTH, south of SR-1 EXIT, MM 17.4, Sharon",OPERATOR,M,36.8779954,-77.4037357,67803880,67804321
2020,4,5,10,40,PM,"I-495 SOUTH, north of EXIT 41, Lawrence",OPERATOR,F,42.1567654,-71.4890299,67162836,67165765
2020,4,5,8,20,PM,"SR-24 NORTH, north of EXIT 20, Randolph",OPERATOR,M,33.2994075,-111.6041439,67803880,5048170854
2020,4,3,10,53,PM,"Berkshire Ave. + Egan Dr., Springfield",PEDESTRIAN,M,42.133243,-72.533221,70110511,70272962
2020,4,3,1,8,PM,"244 Main St., Kingston",PASSENGER,M,41.9284332,-74.026229,67803880,5048170854
2020,3,29,6,48,AM,"I-93 SOUTH, south of EXIT 15, Boston",OPERATOR,M,42.3141189,-71.0515489,61371753,2251836593
2020,3,29,2,46,AM,"River St., east of Seyon St., Waltham",OPERATOR,M,42.3713302,-71.2242605,69252404,69296021
2020,3,28,1,15,PM,"960 Worcester St., Springfield",MOTORCYCLE: OPERATOR,M,42.15719139999999,-72.5161534,70027856,70081395
2020,3,27,6,10,PM,"61 Sanford St., Berkley",OPERATOR,M,41.84508599999999,-71.0975491,72611473,72634668
2020,3,27,6,10,PM,"61 Sanford St., Berkley",PASSENGER,M,41.84508599999999,-71.0975491,72611473,72634668
2020,3,27,3,11,PM,"Memorial Rd. + Britton St., Chicopee",OPERATOR,M,42.208406,-72.573178,64760809,64766759
2020,3,26,4,51,PM,"704 Carew St., Springfield",MOTORCYCLE: OPERATOR,M,42.123948,-72.586349,69958058,70294596
2020,3,26,2,11,PM,"197 Topsfield Rd., Ipswich",BICYCLIST,M,42.6643383,-70.8713367,63616475,63632066
2020,3,20,4,21,PM,"54 Leonard St., Norton",MOTORCYCLE: OPERATOR,M,41.9837004,-71.1476599,69295793,69303419
2020,3,20,10,13,AM,"SR-24 SOUTH, EXIT 20, Randolph",OPERATOR,M,42.1652355,-71.0709616,73197876,70702038
2020,3,19,6,28,AM,"Main St., (SR-28), North Reading",PEDESTRIAN,F,42.580559,-71.1122311,68669211,68697744
2020,3,16,2,55,PM,"Albany St. + Mass Ave., Boston",PEDESTRIAN,M,42.3335024,-71.0734049,1173894785,1173894782
2020,3,14,7,15,PM,"462 East St., Weymouth",OPERATOR,M,42.2236133,-70.9276747,73178985,73195975
2020,3,13,3,52,PM,"350 Center St., Bellingham",PEDESTRIAN,F,42.0702462,-71.4708687,74621901,74652267
2020,3,13,4,10,AM,"I-495 NORTH, EXIT 24A, Marlborough",OPERATOR,M,42.348511,-71.5764522,65767387,65763316
2020,3,12,3,36,PM,"67 Rabbit Rd., Salisbury",OPERATOR,M,42.85482469999999,-70.8958142,74597648,74606799
2020,3,12,5,40,AM,"80 Ayer Rd., Littleton",OPERATOR,M,42.54503070000001,-71.5187018,64687605,5612553380
2020,3,8,2,0,PM,"895 Hammond St., Brookline",PASSENGER,F,42.3139222,-71.1641916,63577578,63578142
2020,3,7,11,22,AM,"41 Hollow Rd., Wales",OPERATOR,M,42.0753774,-72.2260387,69075447,3659100638
2020,3,7,2,14,AM,"US-3 SOUTH, south of EXIT 16A, Weymouth",OPERATOR,M,42.218072,-70.941036,73166134,73177844
2020,3,6,3,50,PM,"SR-125 NORTH, south of Main St., MM 1.9, Andover",PASSENGER,F,42.645545,-71.117514,67927201,68342927
2020,3,5,7,23,AM,"200 Old Main St., Yarmouth",OPERATOR,F,41.6628804,-70.19272,75186661,75190387
2020,3,4,2,57,PM,"42 Prospect Ave., West Springfield",OPERATOR,M,42.157939,-72.6361368,71266504,71304407
2020,3,4,2,47,PM,"I-90 EAST, EXIT 18, Boston",MOTORCYCLE: OPERATOR,M,42.3563594,-71.1194668,61457312,61349999
2020,3,4,1,54,AM,"I-93 NORTH, EXIT 47, Methuen",OPERATOR,M,42.7221711,-71.2082692,66872883,66822972
2020,3,3,1,15,PM,"56 Green St., Melrose",OPERATOR,M,42.4628909,-71.0615463,66558333,66583556
2020,3,1,8,0,PM,"I-195 EAST, east of EXIT 1, Seekonk",PASSENGER,F,41.794688,-71.3152291,75184737,68868362
2020,3,1,8,15,AM,"134 Memorial Dr., Cambridge",PEDESTRIAN,F,42.3585408,-71.0876838,61326145,1986708493
2020,3,1,1,30,AM,"SR-24 NORTH, MM 38.2, Stoughton",OPERATOR,M,42.121745,-71.0614057,67476832,67492381
2020,2,27,1,12,PM,"US-20, 199 Washington St., Auburn",OPERATOR,M,42.2054228,-71.8119073,66692609,66744924
2020,2,25,6,46,PM,"I-93 SOUTH, EXIT 37B, Reading",OPERATOR,M,43.2897137,-71.5707282,194971543,194971559
2020,2,25,1,35,PM,"US-3 NORTH, EXIT 29, Chelmsford",OPERATOR,M,42.6201569,-71.3545836,1524149300,64887186
2020,2,24,4,0,PM,"135 Winter St., Belmont",MOTORCYCLE: OPERATOR,M,42.4080048,-71.199087,75223237,75237779
2020,2,16,12,14,AM,"1793 Acushnet Ave., New Bedford",OPERATOR,M,41.6695149,-70.927687,66946019,67039922
2020,2,15,3,22,AM,"220 Sandwich Rd., Bourne",OPERATOR,M,41.7467157,-70.5804468,73995229,74143299
2020,2,14,4,19,PM,"100 Main St. Circle, Boylston",OPERATOR,F,42.3657521,-71.7290588,73446831,73488547
